Date,Product_ID,Product_Name,Warehouse,Quantity_On_Hand,Quantity_Reserved,Quantity_Available,Reorder_Point,Reorder_Quantity,Unit_Cost,Total_Value,Last_Received,Next_Expected,Status
2024-12-01,PROD-10372,Product 3892,Warehouse-West,408,30,378,29,118,1386.62,565740.96,2024-11-11,2025-01-12,Low Stock
2024-12-01,PROD-11079,Product 1476,Warehouse-Midwest,885,47,838,26,164,1123.5,994297.5,2024-11-21,2025-01-15,Normal
2024-12-01,PROD-76415,Product 7476,Warehouse-South,185,50,135,64,71,1622.19,300105.15,2024-11-01,2024-12-22,Reorder Required
2024-12-01,PROD-52423,Product 5502,Warehouse-Central,279,31,248,66,188,248.73,69395.67,2024-11-13,2025-01-11,Normal
2024-12-01,PROD-86750,Product 5775,Warehouse-East,405,6,399,70,67,360.86,146148.3,2024-11-27,2025-01-08,Normal
2024-12-01,PROD-76523,Product 4990,Warehouse-West,431,33,398,20,156,1880.48,810486.88,2024-11-19,2024-12-18,Normal
2024-12-01,PROD-39335,Product 7924,Warehouse-East,944,28,916,28,166,1319.58,1245683.52,2024-11-04,2025-01-02,Low Stock
2024-12-01,PROD-57402,Product 4676,Warehouse-East,600,21,579,62,76,369.16,221496.0,2024-11-13,2024-12-15,Low Stock
2024-12-01,PROD-61439,Product 2340,Warehouse-North,568,30,538,91,74,1793.33,1018611.44,2024-11-11,2024-12-21,Low Stock
2024-12-01,PROD-50425,Product 6570,Warehouse-South,762,36,726,78,95,1974.72,1504736.64,2024-11-30,2024-12-20,Overstocked
2024-12-01,PROD-04612,Product 4000,Warehouse-South,365,5,360,96,103,566.83,206892.95,2024-11-23,2024-12-08,Normal
2024-12-01,PROD-32383,Product 9753,Warehouse-West,407,32,375,31,119,201.5,82010.5,2024-11-02,2025-01-05,Low Stock
2024-12-01,PROD-98997,Product 5646,Warehouse-Midwest,154,8,146,30,118,1650.23,254135.42,2024-11-08,2024-12-30,Overstocked
2024-12-01,PROD-59789,Product 8383,Warehouse-South,217,6,211,76,52,699.44,151778.48,2024-11-21,2024-12-10,Reorder Required
2024-12-01,PROD-76830,Product 7338,Warehouse-West,55,33,22,46,199,735.41,40447.55,2024-11-04,2025-01-03,Low Stock
2024-12-01,PROD-58076,Product 1225,Warehouse-West,920,42,878,89,60,392.45,361054.0,2024-11-21,2024-12-17,Normal
2024-12-01,PROD-05239,Product 9338,Warehouse-East,36,22,14,77,142,1035.13,37264.68,2024-11-11,2024-12-07,Low Stock
2024-12-01,PROD-60552,Product 8377,Warehouse-South,511,0,511,81,147,1182.42,604216.62,2024-11-20,2025-01-06,Normal
2024-12-01,PROD-26857,Product 9132,Warehouse-West,83,30,53,100,51,679.0,56357.0,2024-11-06,2024-12-25,Low Stock
2024-12-01,PROD-03882,Product 6675,Warehouse-East,169,21,148,51,163,549.84,92922.96,2024-11-20,2024-12-25,Normal
2024-12-01,PROD-16531,Product 7215,Warehouse-Central,977,7,970,74,138,165.91,162094.07,2024-11-02,2024-12-19,Normal
2024-12-01,PROD-29428,Product 7563,Warehouse-East,551,42,509,59,122,1497.54,825144.54,2024-11-18,2025-01-12,Normal
2024-12-01,PROD-96647,Product 2795,Warehouse-South,327,24,303,75,180,1380.14,451305.78,2024-11-18,2025-01-10,Normal
2024-12-01,PROD-24499,Product 9149,Warehouse-North,964,28,936,42,167,1429.07,1377623.48,2024-11-26,2024-12-21,Reorder Required
2024-12-01,PROD-56183,Product 4760,Warehouse-Central,247,22,225,34,50,1051.69,259767.43,2024-11-05,2024-12-30,Reorder Required
2024-12-01,PROD-74535,Product 3212,Warehouse-Midwest,468,44,424,47,159,1225.9,573721.2,2024-11-23,2024-12-21,Overstocked
2024-12-01,PROD-94260,Product 4464,Warehouse-South,166,2,164,72,132,1767.67,293433.22,2024-11-25,2024-12-14,Normal
2024-12-01,PROD-02661,Product 6313,Warehouse-Midwest,856,50,806,20,123,1777.07,1521171.92,2024-11-16,2024-12-03,Normal
2024-12-01,PROD-51497,Product 1919,Warehouse-Central,657,2,655,53,59,318.54,209280.78,2024-11-20,2025-01-06,Reorder Required
2024-12-01,PROD-48617,Product 7787,Warehouse-East,341,6,335,74,94,952.89,324935.49,2024-11-17,2024-12-14,Normal
2024-12-01,PROD-29837,Product 6253,Warehouse-Midwest,653,23,630,44,92,782.68,511090.04,2024-11-20,2024-12-24,Overstocked
2024-12-01,PROD-73252,Product 2469,Warehouse-East,593,45,548,68,192,600.4,356037.2,2024-11-01,2024-12-26,Overstocked
2024-12-01,PROD-93214,Product 4954,Warehouse-Midwest,300,22,278,38,74,482.04,144612.0,2024-11-02,2024-12-28,Normal
2024-12-01,PROD-99036,Product 1064,Warehouse-South,228,25,203,99,137,1027.47,234263.16,2024-11-09,2025-01-08,Normal
2024-12-01,PROD-12090,Product 1924,Warehouse-North,838,6,832,60,50,488.1,409027.8,2024-11-15,2024-12-05,Normal
2024-12-01,PROD-57120,Product 4504,Warehouse-Midwest,169,25,144,94,81,691.93,116936.17,2024-11-10,2024-12-11,Low Stock
2024-12-01,PROD-27877,Product 5400,Warehouse-Midwest,91,18,73,33,186,1035.06,94190.46,2024-11-15,2025-01-14,Normal
2024-12-01,PROD-66757,Product 7853,Warehouse-West,99,12,87,60,145,1836.11,181774.89,2024-11-11,2024-12-31,Overstocked
2024-12-01,PROD-07058,Product 1008,Warehouse-Midwest,15,1,14,88,146,682.7,10240.5,2024-11-09,2024-12-20,Low Stock
2024-12-01,PROD-10926,Product 6296,Warehouse-Midwest,175,23,152,56,84,1668.63,292010.25,2024-11-20,2025-01-12,Normal
2024-12-01,PROD-94353,Product 4971,Warehouse-South,740,17,723,70,77,995.46,736640.4,2024-11-16,2025-01-03,Normal
2024-12-01,PROD-02962,Product 8994,Warehouse-North,360,14,346,90,182,759.25,273330.0,2024-11-16,2024-12-25,Reorder Required
2024-12-01,PROD-80530,Product 7416,Warehouse-East,524,21,503,48,89,1350.41,707614.84,2024-11-23,2024-12-07,Normal
2024-12-01,PROD-24354,Product 7299,Warehouse-East,405,24,381,93,91,1547.28,626648.4,2024-11-27,2024-12-19,Overstocked
2024-12-01,PROD-29779,Product 8581,Warehouse-East,803,35,768,22,76,708.41,568853.23,2024-11-01,2025-01-08,Reorder Required
2024-12-01,PROD-02503,Product 1057,Warehouse-North,165,41,124,84,157,93.4,15411.0,2024-11-08,2024-12-04,Reorder Required
2024-12-01,PROD-82861,Product 8368,Warehouse-West,427,7,420,87,52,939.16,401021.32,2024-11-11,2024-12-13,Low Stock
2024-12-01,PROD-51494,Product 6047,Warehouse-East,529,50,479,20,74,917.76,485495.04,2024-11-09,2024-12-28,Low Stock
2024-12-01,PROD-37328,Product 2545,Warehouse-East,281,9,272,95,137,1808.12,508081.72,2024-11-29,2024-12-06,Low Stock
2024-12-01,PROD-69687,Product 5043,Warehouse-Central,128,6,122,79,197,667.22,85404.16,2024-11-02,2024-12-04,Normal
2024-12-01,PROD-43387,Product 5114,Warehouse-South,936,43,893,65,176,1002.58,938414.88,2024-11-03,2025-01-05,Reorder Required
2024-12-01,PROD-12246,Product 2179,Warehouse-West,576,33,543,20,62,341.64,196784.64,2024-11-22,2024-12-11,Reorder Required
2024-12-01,PROD-10605,Product 2509,Warehouse-North,358,25,333,49,64,974.77,348967.66,2024-11-06,2024-12-11,Overstocked
2024-12-01,PROD-22736,Product 8918,Warehouse-Central,582,0,582,35,88,1139.25,663043.5,2024-11-29,2024-12-08,Overstocked
2024-12-01,PROD-35962,Product 1580,Warehouse-North,542,36,506,74,52,1130.47,612714.74,2024-11-16,2024-12-07,Normal
2024-12-01,PROD-20265,Product 9080,Warehouse-North,750,17,733,27,110,795.09,596317.5,2024-11-08,2024-12-13,Overstocked
2024-12-01,PROD-86734,Product 5205,Warehouse-Midwest,340,12,328,46,74,46.98,15973.2,2024-11-07,2024-12-28,Reorder Required
2024-12-01,PROD-03014,Product 7237,Warehouse-East,421,44,377,56,122,397.45,167326.45,2024-11-16,2024-12-19,Reorder Required
2024-12-01,PROD-76124,Product 1778,Warehouse-East,41,21,20,37,144,1397.0,57277.0,2024-11-01,2024-12-31,Low Stock
2024-12-01,PROD-17606,Product 2654,Warehouse-North,925,24,901,35,105,661.07,611489.75,2024-11-20,2024-12-17,Normal
2024-12-01,PROD-72385,Product 3199,Warehouse-Central,902,47,855,41,198,824.34,743554.68,2024-11-11,2024-12-23,Reorder Required
2024-12-01,PROD-77927,Product 6745,Warehouse-South,474,45,429,21,183,1953.45,925935.3,2024-11-16,2024-12-29,Reorder Required
2024-12-01,PROD-32635,Product 1841,Warehouse-East,893,7,886,40,70,1908.6,1704379.8,2024-11-16,2025-01-08,Reorder Required
2024-12-01,PROD-58015,Product 8661,Warehouse-Midwest,830,19,811,71,91,731.56,607194.8,2024-11-28,2025-01-08,Normal
2024-12-01,PROD-79995,Product 3328,Warehouse-Midwest,923,23,900,79,114,62.93,58084.39,2024-11-26,2024-12-25,Reorder Required
2024-12-01,PROD-44164,Product 6153,Warehouse-North,731,30,701,74,198,120.89,88370.59,2024-11-03,2024-12-24,Normal
2024-12-01,PROD-72058,Product 3452,Warehouse-Central,233,50,183,56,191,460.41,107275.53,2024-11-08,2024-12-16,Normal
2024-12-01,PROD-40876,Product 9571,Warehouse-West,570,26,544,77,123,1795.1,1023207.0,2024-11-10,2025-01-14,Normal
2024-12-01,PROD-49030,Product 8606,Warehouse-Central,380,45,335,43,78,405.84,154219.2,2024-11-12,2024-12-30,Reorder Required
2024-12-01,PROD-64952,Product 7608,Warehouse-Central,735,10,725,49,76,119.42,87773.7,2024-11-09,2025-01-11,Normal
2024-12-01,PROD-13459,Product 2567,Warehouse-East,800,30,770,21,186,1911.67,1529336.0,2024-11-12,2024-12-26,Normal
2024-12-01,PROD-25399,Product 1994,Warehouse-West,913,25,888,78,125,686.93,627167.09,2024-11-06,2024-12-25,Low Stock
2024-12-01,PROD-17093,Product 6666,Warehouse-West,602,42,560,87,167,1191.6,717343.2,2024-11-09,2024-12-21,Normal
2024-12-01,PROD-75257,Product 7516,Warehouse-Midwest,833,35,798,34,125,889.43,740895.19,2024-11-17,2024-12-09,Normal
2024-12-01,PROD-62567,Product 7852,Warehouse-North,631,27,604,76,176,125.43,79146.33,2024-11-07,2025-01-14,Normal
2024-12-01,PROD-32684,Product 7610,Warehouse-East,472,38,434,32,157,1482.34,699664.48,2024-11-23,2024-12-24,Low Stock
2024-12-01,PROD-49099,Product 7154,Warehouse-West,747,13,734,29,131,1838.93,1373680.71,2024-11-04,2024-12-29,Overstocked
2024-12-01,PROD-06724,Product 3211,Warehouse-West,778,42,736,21,127,1678.9,1306184.2,2024-11-03,2025-01-13,Normal
2024-12-01,PROD-60836,Product 7318,Warehouse-Central,419,4,415,39,131,260.52,109157.88,2024-11-20,2024-12-14,Low Stock
2024-12-01,PROD-95585,Product 4380,Warehouse-West,234,1,233,24,120,1152.03,269575.02,2024-11-02,2024-12-16,Normal
2024-12-01,PROD-78621,Product 1602,Warehouse-South,17,3,14,99,119,1437.61,24439.37,2024-11-29,2025-01-15,Low Stock
2024-12-01,PROD-18716,Product 3521,Warehouse-Central,326,4,322,86,107,1021.31,332947.06,2024-11-16,2024-12-12,Reorder Required
2024-12-01,PROD-35118,Product 9341,Warehouse-West,547,48,499,36,131,709.24,387954.28,2024-11-10,2024-12-26,Overstocked
2024-12-01,PROD-43830,Product 1506,Warehouse-West,670,44,626,84,58,231.0,154770.0,2024-11-13,2024-12-16,Overstocked
2024-12-01,PROD-15885,Product 7494,Warehouse-South,629,50,579,31,95,15.43,9705.47,2024-11-20,2024-12-31,Normal
2024-12-01,PROD-37584,Product 8197,Warehouse-West,119,9,110,78,90,637.39,75849.41,2024-11-09,2025-01-10,Low Stock
2024-12-01,PROD-11105,Product 4190,Warehouse-Midwest,492,17,475,35,170,1988.03,978110.76,2024-11-26,2024-12-06,Normal
2024-12-01,PROD-98376,Product 4316,Warehouse-Midwest,207,4,203,89,83,966.58,200082.06,2024-11-13,2025-01-03,Reorder Required
2024-12-01,PROD-87265,Product 7472,Warehouse-East,810,30,780,79,153,1354.36,1097031.6,2024-11-04,2024-12-17,Normal
2024-12-01,PROD-86890,Product 2202,Warehouse-Central,207,28,179,49,100,602.48,124713.36,2024-11-24,2024-12-10,Normal
2024-12-01,PROD-59143,Product 1560,Warehouse-East,622,35,587,89,129,192.42,119685.24,2024-11-19,2024-12-16,Reorder Required
2024-12-01,PROD-45150,Product 4935,Warehouse-Central,895,37,858,52,110,1154.8,1033546.0,2024-11-01,2024-12-20,Normal
2024-12-01,PROD-66136,Product 9287,Warehouse-East,175,21,154,55,136,1064.91,186359.25,2024-11-17,2024-12-25,Normal
2024-12-01,PROD-54757,Product 6649,Warehouse-East,437,2,435,35,59,346.28,151324.36,2024-11-09,2024-12-05,Normal
2024-12-01,PROD-90350,Product 2671,Warehouse-Midwest,126,14,112,72,164,1605.27,202264.02,2024-11-14,2025-01-07,Reorder Required
2024-12-01,PROD-77049,Product 7487,Warehouse-North,947,17,930,64,196,1272.78,1205322.66,2024-11-08,2024-12-18,Normal
2024-12-01,PROD-14804,Product 7059,Warehouse-North,725,3,722,58,132,1573.99,1141142.75,2024-11-18,2025-01-09,Normal
2024-12-01,PROD-86646,Product 2430,Warehouse-North,833,37,796,53,132,328.61,273732.13,2024-11-29,2025-01-08,Normal
2024-12-01,PROD-52699,Product 9450,Warehouse-East,791,43,748,90,68,217.7,172200.7,2024-11-10,2024-12-31,Normal
2024-12-01,PROD-17406,Product 1402,Warehouse-Midwest,618,46,572,22,51,865.58,534928.44,2024-11-13,2025-01-01,Normal
2024-12-01,PROD-70468,Product 1079,Warehouse-West,398,0,398,60,73,842.59,335350.82,2024-11-28,2024-12-17,Normal
2024-12-01,PROD-77554,Product 2000,Warehouse-East,352,0,352,96,139,1424.47,501413.44,2024-11-28,2024-12-30,Normal
2024-12-01,PROD-16285,Product 5243,Warehouse-East,936,8,928,92,127,223.04,208765.44,2024-11-20,2024-12-11,Normal
2024-12-01,PROD-55020,Product 7140,Warehouse-West,160,44,116,32,63,13.89,2222.4,2024-11-18,2024-12-03,Low Stock
2024-12-01,PROD-86455,Product 2077,Warehouse-East,296,20,276,62,180,431.1,127605.6,2024-11-29,2024-12-06,Overstocked
2024-12-01,PROD-46024,Product 9505,Warehouse-Midwest,103,23,80,98,117,560.26,57706.78,2024-11-01,2025-01-15,Low Stock
2024-12-01,PROD-78647,Product 2793,Warehouse-East,580,1,579,90,57,1251.99,726154.2,2024-11-12,2024-12-08,Normal
2024-12-01,PROD-77519,Product 1198,Warehouse-North,205,12,193,80,76,1169.1,239665.5,2024-11-10,2024-12-04,Low Stock
2024-12-01,PROD-40908,Product 1011,Warehouse-Central,138,17,121,50,75,579.26,79937.88,2024-11-05,2025-01-15,Reorder Required
2024-12-01,PROD-91722,Product 8084,Warehouse-West,402,30,372,90,168,461.03,185334.06,2024-11-12,2025-01-06,Normal
2024-12-01,PROD-15792,Product 5328,Warehouse-Midwest,795,26,769,72,187,1916.11,1523307.45,2024-11-01,2024-12-10,Normal
2024-12-01,PROD-29507,Product 9088,Warehouse-North,299,26,273,81,124,160.44,47971.56,2024-11-04,2025-01-08,Overstocked
2024-12-01,PROD-83813,Product 1151,Warehouse-South,292,7,285,98,116,1309.18,382280.56,2024-11-13,2024-12-20,Reorder Required
2024-12-01,PROD-12562,Product 2964,Warehouse-South,214,21,193,37,157,1784.61,381906.54,2024-11-26,2025-01-01,Overstocked
2024-12-01,PROD-68543,Product 7624,Warehouse-West,844,14,830,61,69,1086.4,916921.6,2024-11-29,2024-12-26,Overstocked
2024-12-01,PROD-05068,Product 7308,Warehouse-West,204,29,175,50,109,1536.32,313409.28,2024-11-17,2025-01-06,Reorder Required
2024-12-01,PROD-44068,Product 7730,Warehouse-Midwest,855,47,808,28,104,1667.95,1426097.25,2024-11-13,2025-01-09,Normal
2024-12-01,PROD-86409,Product 9226,Warehouse-Central,924,25,899,40,159,788.47,728546.28,2024-11-13,2025-01-01,Normal
2024-12-01,PROD-02036,Product 3299,Warehouse-Central,169,8,161,100,194,1822.73,308041.37,2024-11-18,2024-12-10,Normal
2024-12-01,PROD-96999,Product 3362,Warehouse-East,444,3,441,37,193,840.43,373150.92,2024-11-01,2025-01-07,Normal
2024-12-01,PROD-77051,Product 6717,Warehouse-Midwest,499,43,456,28,162,1284.14,640785.86,2024-11-05,2024-12-03,Reorder Required
2024-12-01,PROD-33422,Product 2295,Warehouse-West,378,50,328,36,122,498.15,188300.7,2024-11-30,2024-12-20,Normal
2024-12-01,PROD-78765,Product 6770,Warehouse-North,571,48,523,76,179,1103.42,630052.82,2024-11-19,2025-01-10,Overstocked
2024-12-01,PROD-78835,Product 5160,Warehouse-West,713,6,707,84,91,1603.34,1143181.42,2024-11-05,2025-01-08,Overstocked
2024-12-01,PROD-40522,Product 4071,Warehouse-East,135,31,104,38,178,1718.08,231940.8,2024-11-26,2025-01-10,Normal
2024-12-01,PROD-77138,Product 7231,Warehouse-West,245,31,214,80,197,1247.67,305679.15,2024-11-27,2024-12-26,Low Stock
2024-12-01,PROD-42740,Product 6117,Warehouse-North,785,7,778,30,142,1847.98,1450664.3,2024-11-19,2025-01-02,Reorder Required
2024-12-01,PROD-76103,Product 5899,Warehouse-East,989,13,976,72,148,1909.33,1888327.37,2024-11-20,2024-12-24,Normal
2024-12-01,PROD-20570,Product 1072,Warehouse-South,271,23,248,57,172,1014.13,274829.23,2024-11-11,2024-12-13,Reorder Required
2024-12-01,PROD-18966,Product 5374,Warehouse-South,52,28,24,36,53,483.47,25140.44,2024-11-17,2024-12-21,Low Stock
2024-12-01,PROD-77485,Product 5201,Warehouse-North,863,45,818,71,105,1855.36,1601175.68,2024-11-07,2024-12-13,Low Stock
2024-12-01,PROD-70165,Product 1175,Warehouse-Midwest,426,41,385,99,133,1673.29,712821.54,2024-11-30,2024-12-28,Low Stock
2024-12-01,PROD-89181,Product 3091,Warehouse-South,892,36,856,65,171,1405.55,1253750.6,2024-11-29,2024-12-24,Normal
2024-12-01,PROD-88101,Product 9549,Warehouse-North,91,13,78,68,130,340.58,30992.78,2024-11-07,2024-12-20,Reorder Required
2024-12-01,PROD-28363,Product 8339,Warehouse-Central,346,3,343,32,175,403.1,139472.6,2024-11-16,2024-12-18,Normal
2024-12-01,PROD-42189,Product 3166,Warehouse-Central,558,8,550,83,167,1825.13,1018422.54,2024-11-10,2024-12-04,Overstocked
2024-12-01,PROD-98225,Product 4146,Warehouse-Central,72,35,37,22,184,1573.29,113276.88,2024-11-24,2025-01-03,Overstocked
2024-12-01,PROD-94747,Product 8778,Warehouse-Central,230,39,191,99,175,263.22,60540.6,2024-11-29,2024-12-12,Overstocked
2024-12-01,PROD-69982,Product 3711,Warehouse-Midwest,889,19,870,46,82,968.49,860987.61,2024-11-26,2024-12-05,Normal
2024-12-01,PROD-58612,Product 5162,Warehouse-East,953,43,910,50,62,1658.69,1580731.57,2024-11-12,2024-12-23,Normal
2024-12-01,PROD-91550,Product 8961,Warehouse-South,217,41,176,24,156,1151.62,249901.54,2024-11-22,2024-12-13,Normal
2024-12-01,PROD-35831,Product 2676,Warehouse-West,438,18,420,68,133,984.6,431254.8,2024-11-05,2025-01-07,Low Stock
2024-12-01,PROD-07425,Product 7843,Warehouse-West,458,48,410,92,197,1840.43,842916.94,2024-11-12,2024-12-26,Normal
2024-12-01,PROD-04449,Product 6276,Warehouse-Midwest,687,26,661,31,111,338.38,232467.06,2024-11-04,2024-12-29,Reorder Required
2024-12-01,PROD-14116,Product 8860,Warehouse-West,595,21,574,21,159,639.67,380603.65,2024-11-21,2024-12-23,Reorder Required
2024-12-01,PROD-12293,Product 5169,Warehouse-East,835,35,800,59,148,1749.85,1461124.75,2024-11-30,2024-12-07,Low Stock
2024-12-01,PROD-33592,Product 6625,Warehouse-North,924,33,891,21,135,95.17,87937.08,2024-11-23,2025-01-15,Overstocked
2024-12-01,PROD-57302,Product 5927,Warehouse-North,217,4,213,70,185,456.36,99030.12,2024-11-03,2024-12-28,Normal
2024-12-01,PROD-11557,Product 7575,Warehouse-Midwest,51,11,40,47,165,432.78,22071.78,2024-11-29,2025-01-15,Low Stock
2024-12-01,PROD-48583,Product 9428,Warehouse-North,218,8,210,50,164,277.98,60599.64,2024-11-03,2025-01-02,Overstocked
2024-12-01,PROD-37747,Product 6622,Warehouse-South,450,42,408,36,59,1161.58,522711.0,2024-11-08,2024-12-29,Low Stock
2024-12-01,PROD-12804,Product 2043,Warehouse-South,834,22,812,46,63,1445.97,1205938.98,2024-11-01,2025-01-11,Reorder Required
2024-12-01,PROD-20383,Product 1289,Warehouse-North,191,17,174,79,93,1612.54,307995.14,2024-11-25,2024-12-14,Reorder Required
2024-12-01,PROD-11088,Product 1699,Warehouse-Midwest,618,49,569,72,165,1314.42,812311.56,2024-11-16,2024-12-08,Normal
2024-12-01,PROD-98474,Product 2026,Warehouse-Central,458,18,440,27,123,1857.53,850748.74,2024-11-04,2024-12-03,Normal
2024-12-01,PROD-45165,Product 2090,Warehouse-Central,349,3,346,49,196,734.89,256476.61,2024-11-04,2024-12-21,Low Stock
2024-12-01,PROD-91459,Product 2213,Warehouse-West,977,0,977,92,178,886.64,866247.28,2024-11-13,2024-12-13,Normal
2024-12-01,PROD-75228,Product 3105,Warehouse-Central,420,14,406,30,139,15.7,6594.0,2024-11-14,2024-12-29,Low Stock
2024-12-01,PROD-95382,Product 7759,Warehouse-South,682,44,638,23,62,1542.08,1051698.56,2024-11-09,2024-12-16,Normal
2024-12-01,PROD-23133,Product 5844,Warehouse-Midwest,975,37,938,57,112,320.26,312253.5,2024-11-25,2025-01-11,Reorder Required
2024-12-01,PROD-54343,Product 2949,Warehouse-West,746,44,702,34,174,1417.38,1057365.48,2024-11-07,2024-12-28,Overstocked
2024-12-01,PROD-39456,Product 9260,Warehouse-Central,570,30,540,51,59,433.12,246878.4,2024-11-06,2024-12-27,Normal
2024-12-01,PROD-75691,Product 4038,Warehouse-East,644,28,616,81,130,1977.98,1273819.12,2024-11-21,2024-12-14,Normal
2024-12-01,PROD-47643,Product 3232,Warehouse-West,495,23,472,76,93,591.09,292589.55,2024-11-23,2024-12-03,Normal
2024-12-01,PROD-73864,Product 9473,Warehouse-Central,442,19,423,75,111,1200.14,530461.88,2024-11-21,2024-12-12,Normal
2024-12-01,PROD-61666,Product 7632,Warehouse-South,372,46,326,36,150,1292.42,480780.24,2024-11-04,2024-12-30,Low Stock
2024-12-01,PROD-82242,Product 9530,Warehouse-South,240,33,207,93,58,1859.95,446388.0,2024-11-24,2024-12-05,Overstocked
2024-12-01,PROD-22705,Product 9986,Warehouse-East,261,32,229,65,102,1936.49,505423.89,2024-11-14,2025-01-03,Low Stock
2024-12-01,PROD-13563,Product 6175,Warehouse-South,876,36,840,53,170,889.39,779105.64,2024-11-27,2024-12-29,Normal
2024-12-01,PROD-97596,Product 7118,Warehouse-North,337,22,315,73,96,1050.8,354119.6,2024-11-19,2025-01-01,Normal
2024-12-01,PROD-38590,Product 7298,Warehouse-West,850,25,825,70,85,1260.63,1071535.5,2024-11-12,2025-01-01,Normal
2024-12-01,PROD-34733,Product 2183,Warehouse-West,609,4,605,62,125,1475.12,898348.08,2024-11-24,2024-12-07,Normal
2024-12-01,PROD-33074,Product 8484,Warehouse-Central,716,37,679,78,137,1472.07,1054002.12,2024-11-13,2024-12-16,Overstocked
2024-12-01,PROD-89255,Product 5197,Warehouse-West,596,44,552,72,70,639.65,381231.4,2024-11-07,2025-01-04,Reorder Required
